eventId,start_time,during_time,latitude,longitude
522676277896778,152,3.0,10.75,106.66667
1502067896755875,152,12.0,10.7829504,106.7047577
1238900219460089,152,7.0,10.79423034573,106.71903735585
1008718879187726,152,3.0,10.780855698549,106.70060044635
1080101832022591,154,11.0,10.801274156643,106.61784755225
1669093976705822,159,3.0,10.781836791009,106.68620570374
1495322954096351,153,2.0,10.760524296444,106.66739702225
459541974254545,159,5.0,10.762162464812,106.69599056664
1711469435735314,162,3.0,10.765216231125,106.68217479537
1506262806335839,162,3.0,10.7829504,106.7047577
917274805030545,163,3.0,10.7825871,106.6719055
1509061466060315,5,3.0,10.7774496,106.6644058
183697085309052,166,3.0,10.767313098301,106.70713766289
783030535156575,8,3.0,10.410741419646,107.19989930306
799350986841746,8,3.0,10.768391590674,106.69440022279
1006129929430697,8,4.0,10.77384,106.7054291
937732546274120,8,5.0,10.77384,106.7054291
1529699710677553,8,3.0,10.790009146667,106.64306596222
155514448138170,9,3.0,10.7632256,106.6759262
959800754113122,153,11.0,10.72790167305,106.71813203764
480518935460461,8,3.0,10.7260599,106.7202988
1515722348739773,13,2.0,10.775967031518,106.6940911056
554030424752809,20,3.0,10.8297091,106.7762833
436574279865489,15,3.0,10.7827902,106.6828308
142982662732034,9,2.0,10.790583123849,106.62060112334
1188663951161863,42,3.0,10.780325565833,106.70411726917
140169443014693,46,3.0,10.791876070922,106.71271602343
1524356571207831,41,1.5,10.7807903,106.6988678
184893308521677,57,55.5,10.80675370607,106.7127814232
921057071321923,65,4.0,11.286773878407,106.13087805728
1638727446395384,82,3.0,10.767740138185,106.74532219585
1706072709611695,84,3.0,10.804077793964,106.6467065024
822508207860576,89,123.0,10.756895229883,106.65061198515
440095206191965,11,3.0,10.339491843346,107.07182413879
705772972857275,89,123.0,10.756895229883,106.65061198515
1800241690202920,90,3.0,10.7704268,106.7045288
765648916897324,102,209.98333333333335,10.7928829,106.7073212
1236728423009723,86,3.0,10.75,106.66667
1711617585735945,111,3.0,,
1568731703380247,90,3.0,10.779288450166,106.68307222528
977973752263335,116,3.0,10.751866,106.6684537
1629669343966047,117,3.0,10.7694,106.682
1492215341081260,140,3.0,10.767313098301,106.70713766289
987125698018665,153,99.0,10.3833333333,107.116666667
453671248150177,152,3.0,10.755595133788,106.69050920894
620328384774134,163,5.0,10.804019,106.6852646
972813846113398,166,3.0,10.767313098301,106.70713766289
518876151627416,8,4.0,10.794553763104,106.67784619184
1503998173229612,9,14.0,10.806337345686,106.68779625368
1524179781233855,71,3.0,10.7694,106.682
569444369873548,72,3.0,10.8022594,106.6262512
1528600380798014,72,27.0,10.808119400078,106.70286708101
780400798755139,77,24.0,10.033333333333,105.78333333333
1719620021592967,73,35.0,10.808119400078,106.70286708101
732493090213979,65,795.0,10.7531204,106.6610184
923120371113959,91,4.5,10.786776699514,106.70510203067
1657790201173694,108,3.0,10.7694,106.682
934638543238914,96,3.0,10.773741394188,106.70398235321
554566951363535,159,30.0,10.804634796667,106.75099489833
927752833964816,100,75.25,10.7694,106.682
1083813831630341,105,3.0,10.8193918,106.7004843
775442875894905,125,51.0,10.743845541042,106.7120894041
1704501296446038,127,12.0,10.75,106.66667
1658985797692211,120,11.0,10.7289382325,106.681259086
451632908367634,166,3.0,10.782853210143,106.70531167299
841494475971645,81,3.0,10.7902403,106.6992111
1648873718718374,84,3.0,10.7694,106.682
913343055412570,155,3.0,10.79177,106.6900482
111162075920992,12,3.0,10.777243752372,106.69106841246
907570112655758,40,31.0,10.769518934128,106.67707108758
1647815992172847,162,3.0,10.78327,106.69111
761539543951904,2,3.0,10.80849648,106.64492778
916825201718592,8,3.0,10.75202,106.67246
955987737813861,139,3.0,10.804790805609,106.73236115646
971329636266123,164,3.0,10.804934081429,106.71460183571
1104884302857406,2,3.0,10.245541312,105.976726912
1743389909222551,5,3.0,10.727359179346,106.72054156228
1534322700150621,24,3.0,10.7899669,106.6647218
1530342330623823,130,3.0,10.801555428539,106.61765917017
1702412593310789,8,7.0,10.74969865,106.5854794
967479826645765,1,3.0,10.7694,106.682
1223439964336368,93,3.0,10.764530540218,106.69080837441
917019075034839,62,3.0,10.7723155,106.7040522
248148268653602,105,3.0,10.7694,106.682
938468589557429,138,2.0,10.7769289,106.6908722
1670938526479440,154,202.0,10.7694,106.682
982290421810279,112,3.0,10.726910700135,106.71979033289
977637265608801,129,3.0,,
1527601337508454,72,3.0,10.791412983219,106.66977825687
1515953172065039,105,3.0,10.808119400078,106.70286708101
