"","V1"
"1248600265166585","10.729411608643-10.8171473-10.7829504-10.7677002-10.789192"
"1254177317933110","10.775833333333-10.8009071-10.755595133788-21.0333"
"1262477510445433","10.7899704-10.729411608643-10.730852785315-10.8171473-10.7769519588-10.79258767-10.755595133788"
"1264816113545179","21.01124483185-10.766129429041-10.7899704-10.780833333333-10.8585741-10.797913712459-10.784932328478-10.8068469617-21.06324963"
"1267952366564076","10.729411608643-10.730744814924-10.780833333333-10.726910700135"
"1272833452742224","10.728783919759-10.7769519588-10.7929997-10.79258767-10.794493595506"
"1300654496627481","10.75-10.795495589442-10.795495589442-10.795495589442"
"1312674348758596","10.7829504-10.7829504-10.730744814924-10.7843752"
"1369618623052388","10.7771196-10.7843752-10.777329760768-10.7711897-10.780833333333-10.813112038302-10.7771196-10.772821261302-10.8171473"
"1481712312137521","10.768915165541-10.730744814924-10.7694-10.797913712459-10.773447283294-10.755595133788-10.8068469617"
"1481715035468878","10.806138-10.779492333935-10.79258767-10.73918240875"
"1483492065292119","10.730744814924-10.779973522098-10.779973522098"
"1483784895264337","10.7807903-10.7769519588-10.874420983149-10.7837296-10.727359179346"
"1484114748564250","10.806337345686-10.779934425415-10.803321980356-10.803321980356-10.7694-10.804019-10.781373055482-10.77207330075"
"1485106205131025","10.766129429041-10.730852785315-10.813112038302-10.7694"
"1485198025121211","10.741962426559-10.79258767-10.79258767-10.8068469617-10.8050546-10.808119400078"
"1486654704975542","10.7777824-10.779492333935-10.780524473274-10.730744814924-10.780833333333-10.813112038302-10.792443534352-10.72790167305"
"1487221511584381","10.766129429041-10.766129429041-10.7929997-10.8171473"
"1490465341258092","10.772056035797-10.772056035797-10.7694-10.772056035797-10.7818051727"
"1491255821203825","10.7694-10.7694-10.7694-10.772056035797-10.7694-10.772056035797-10.7694-10.772056035797-10.772056035797-10.772056035797-10.772056035797-10.772056035797"
"1491763074462741","10.803321980356-10.803321980356-10.79258767-10.797913712459"
"1492058511100215","10.730852785315-10.7694-10.767003764258-10.780833333333-10.813112038302-10.7769519588-10.7677002-10.794493595506-10.7704268-10.726910700135"
"1492874941014083","10.777698260699-10.780524473274-10.779934425415-10.741962426559-10.8171473-10.8171473"
"1493841604278566","10.726910700135-10.803321980356-10.803321980356-10.79258767-10.8068469617-10.808119400078"
"1497516140543169","10.842019791377-10.776888888889-10.799289589969-10.8585741-10.7918901-10.79258767-10.797913712459-10.779973522098-10.727359179346-10.726910700135-10.808119400078"
"1501856920142105","10.77014849532-10.7829504-10.791722808333-10.7899704-10.7829504-10.730852785315-10.767003764258-10.730744814924-10.780833333333-10.8585741-10.7694-10.79258767-10.787859-10.773278596056-10.773447283294-10.860573905-10.7841666667"
"1502901363372283","10.8585741-10.741962426559-10.79258767-10.79258767-10.8068469617"
"1503297083304581","10.7771196-10.771507966836-10.766129429041-10.771507966836-10.771507966836-10.768915165541-10.7771196-10.7777824-10.7844439-10.772971993709-10.7899704-10.777537591563-10.790258594234-10.779492333935-10.7694-10.786747676749-10.7951965-10.730852785315-10.779934425415-10.780833333333-10.7907801-10.813112038302-10.8585741-10.803321980356-10.803321980356-10.741962426559-10.803321980356-10.7929997-10.7771196-10.723758905799-10.767313098301-10.7878103-10.7903566-10.7980404-10.779934425415-10.7730503-10.766129429041-10.790258594234-10.8171473-10.787540368818-10.8068469617-10.7827902-10.806337345686-10.75-10.7677002-10.781373055482-10.8171473-10.786776699514-10.801555428539"
"1504594363204228","10.7907801-10.8171473-10.8554313-10.7850428-10.772393308507-10.8068469617-10.781373055482-10.773573760021-10.804790805609"
"1505575503075761","10.8585741-10.803321980356-10.797913712459-10.816938324444-10.808119400078"
"1505969059702279","10.760667435185-10.773370292485-10.785859280932-10.768915165541-10.7777824-10.766129429041-10.762200730909-10.7694-10.762200730909-10.7829504-10.729509080508-10.767003764258-10.728783919759-10.780833333333-10.809975767152-10.8585741-10.726910700135-10.7694-10.741962426559-10.766129429041-10.7694-10.7730503-10.766129429041-10.8068469617-10.795590790197-10.794629850425-10.72790167305-10.727359179346-10.726910700135"
"1508379056156880","10.787764669388-10.780833333333-10.912801269844-11.334771720832-10.846117924"
"1508599076105528","10.766129429041-10.7694-10.766129429041"
"1510811992550540","10.7899704-10.7940111-10.730852785315-10.730744814924-10.780833333333-10.8171473"
"1510819109244921","10.730744814924-10.7907801-10.813112038302-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.760978525335-10.773447283294-10.7750301-10.74682256752"
"1511209342510423","10.730744814924-10.8171473"
"1512398202421151","10.776888888889-10.780833333333-10.7694-10.79258767-10.79258767-10.860573905"
"1512416739084866","10.7807903-10.7903566-10.7829571025-10.7903566-10.766129429041-10.806337345686-10.7899704-10.7694-10.8585741-10.7897234-10.803321980356-10.741962426559-10.803321980356-10.79258767-10.80288639-10.784618187806-10.77207330075-10.777603336811-10.801555428539"
"1512808485683180","10.714840625129-10.76096798517-10.7829504-10.7694-10.766129429041-10.780833333333-10.813112038302-10.803321980356-10.7694"
"1512808632378465","10.8585741-10.803321980356-10.803321980356-10.803321980356-10.874420983149-10.802967616955"
"1512810799044915","10.8585741-10.787859-10.794629850425-10.75"
"1514932742152920","10.779492333935-10.726910700135-10.79258767-10.79258767-10.787859-10.75"
"1516293548695738","10.729411608643-10.8171473-10.803321980356-10.766129429041-10.79258767-10.8171473"
"1517580485219420","10.776888888889-10.768915165541-10.8585741-10.741962426559-10.7918901-10.79258767-10.79258767-10.797913712459-10.7856302-10.773447283294-10.779973522098-10.77207330075-10.75-10.726910700135"
"1518626715118787","10.8171473-10.7694-10.741962426559-10.79258767-10.797913712459-10.808119400078"
"1519875501658483","10.779934425415-10.803321980356-10.7694-10.77207330075-10.791412983219"
"1519900011670136","10.766129429041-10.763370132014-10.730852785315-10.775833333333-10.730744814924-10.813112038302-10.8171473"
"1520152658305066","10.7990656-10.7899704-10.794553763104-10.7572603-10.780775419592-10.7940111-10.775833333333-10.7907801-10.813112038302-10.803321980356-10.7841091-10.741962426559-10.7694"
"1520389664948020","10.7777824-10.729509080508-10.741962426559-10.787859-10.729458797101"
"1520683351575003","10.7835903-10.7807903-10.764627840446-10.76096798517-10.791722808333-10.7694-10.766129429041-10.7899704-10.779492333935-10.7694-10.7694-10.767003764258-10.730744814924-10.780833333333-10.8171473-10.795590790197-10.741962426559-10.7694-10.766129429041-10.79258767-10.797913712459-10.912801269844-10.773447283294-10.812470749412-10.7694-10.781608166192-10.7750301-10.8068469617-10.794629850425-10.77207330075-10.727599639211-10.72790167305-10.808119400078"
"1520722144905458","10.780833333333-10.813112038302-10.8171473-10.7929997-10.790258594234-10.790258594234-10.8171473-10.790258594234-10.8171473-10.778833036855"
"1521110631534260","10.7835903-10.7777824-10.8585741-10.726910700135-10.803321980356-10.8068469617-10.75"
"1521130751535783","21.01124483185-10.7899704-10.787764669388-10.730852785315-10.730744814924-10.8171473"
"1521240498199847","10.787764669388-10.780833333333-10.79258767-10.797913712459"
"1521273348199107","10.764627840446-10.7907801-10.726910700135-10.779492333935-10.741962426559-10.79258767-10.773447283294-10.726910700135"
"1521769931482549","10.764627840446-10.777698260699-10.7829504-10.779934425415-10.8171473-10.803321980356-10.79258767-10.8066225-10.755595133788-10.7750301-10.8068469617-10.7841666667-21.06324963"
"1522045708114638","10.780775419592-10.803321980356-10.803321980356-10.741962426559-10.803321980356-10.79258767-10.79258767"
"1522161048098922","10.912801269844-10.784618187806-10.714489331958-10.801555428539-10.791412983219"
"1522282234751722","10.7990656-10.775833333333-10.730744814924-10.8554313-10.755595133788-10.7990656"
"1522445554736901","10.8585741-10.79258767-10.773447283294-10.794629850425"
"1522484031407199","10.8585741-10.779492333935-10.741962426559-10.79258767-10.797913712459-10.8068469617-10.760524296444-10.801555428539"
"1522788414704015","10.726910700135-10.741962426559-10.79258767-10.79258767-10.874420983149-10.726910700135"
"1522953398019219","10.7829504-10.730744814924-10.779934425415-10.726910700135-10.803321980356-10.803321980356-10.741962426559-10.79258767-10.816938324444"
"1523056344653534","10.75-10.775833333333-10.8585741-10.773447283294-10.776317583781"
"1523325467988725","10.8488503-10.795590790197-10.8585741-10.741962426559-10.79258767-10.79258767-10.797913712459"
"1523529171293144","10.7694-10.79258767-10.797913712459-10.75-10.791412983219-10.808119400078"
"1523646067952998","10.766129429041-10.728783919759-10.780833333333-10.813112038302-10.7769519588"
"1523731894619534","10.8585741-10.797913712459-10.773447283294-10.8068469617-10.7827902-10.804150856204-10.833248422669-10.779973522098-10.72790167305-10.808119400078"
"1524582311198491","10.806138-10.8585741-10.741962426559-10.803321980356-12.91991765-10.79258767-10.797913712459-10.787859-10.8068469617-10.7677002"
"1524751254506875","10.836245967548-10.7907801-10.768005814299-10.726910700135-10.773278596056-10.7723155"
"1524796727831561","10.7829504-10.7730503-10.77207330075"
"1525347301117924","10.8171473-10.912801269844-10.7827902-10.791412983219"
"1530719623918188","10.726910700135-10.779492333935-10.741962426559-10.79258767-10.7694-10.779973522098-10.727359179346-10.808119400078"
"1540039736285985","10.7829571025-10.776888888889-10.8585741-10.79258767-10.801555428539"
"1540222732936098","10.773447283294-10.779973522098-10.727359179346-10.801555428539-10.808119400078"
"1540707726249543","10.8171473-10.816874263333-10.8171473"
"1543969799226490","10.8585741-10.797913712459-10.787859-10.773447283294"
"1554264701462630","10.773370292485-10.777537591563-10.730852785315-10.730744814924-10.780833333333-10.8171473-10.803321980356"
"1567953666779823","10.726910700135-10.741962426559-10.79258767-10.784618187806-10.727599639211-10.801555428539-10.726910700135"
"1572121796367964","10.8129225-10.7694-10.819966714184-10.779492333935-10.780833333333-10.726910700135-10.741962426559-10.79258767-10.797913712459-10.660204542205-10.779973522098-10.8068469617-10.729649866797-10.779973522098-10.726910700135"
"1577238472496684","10.726910700135-10.779492333935-10.7694-10.79258767-10.79258767-10.76612200006-10.755595133788"
"1602881973321343","10.764627840446-10.738611111111-10.729649866797-10.7701101"
"1618205161680955","10.8585741-10.8068469617-10.792438-10.801555428539-10.726910700135-10.808119400078"
"1622645184641178","10.779934425415-10.780833333333-10.8585741-10.779492333935-10.741962426559-10.7768402-10.787859-10.8068469617"
"1623021284616641","10.730852785315-10.730744814924-10.780833333333-10.8171473"
"1624455717818867","10.77877128763-10.768005814299-10.78322577-10.801555428539-10.808119400078"
"1628952527355431","10.766129429041-10.7694-10.768915165541-10.787594544051-10.7899704-10.777537591563-10.7903776-10.780775419592-10.7940111-10.730852785315-10.780524473274-10.730744814924-10.790258594234-10.728783919759-10.780833333333-10.7907801-10.767313098301-10.813112038302-10.729411608643-10.799289589969-10.803321980356-10.803321980356-10.779492333935-10.803321980356-10.73012121984-10.803321980356-10.8474672-10.7899704-10.8171473-10.8171473-10.8171473"
"1631135253815089","10.726910700135-10.741962426559-10.79258767-10.79258767-10.779148221547-10.808119400078"
"1632516320346884","10.7694-10.730852785315-10.775833333333-10.726910700135-10.779492333935-10.797913712459-10.773447283294-10.808119400078"
"1633105003608340","10.730744814924-10.779492333935-10.79258767-10.7837296-10.787859-10.773447283294-10.808119400078"
"1633352696938851","10.828863253333-10.8585741-10.79258767-10.79258767-10.773447283294-10.8068469617-10.801555428539-10.808119400078"
"1634804373439977","10.766129429041-10.780833333333-10.8585741-10.779492333935-10.741962426559-10.79258767-10.79258767-10.726910700135-10.808119400078"
"1635523966717207","10.766129429041-10.780833333333-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.7929997-10.79258767-10.797913712459-10.781373055482-10.816938324444-10.729649866797-10.779973522098-10.726910700135"
"1636003713338961","10.787594544051-10.7694-10.8171473-10.8585741-10.803321980356-10.803321980356-10.7694-10.79258767-10.79258767-10.797913712459"
"1636341369962502","10.806337345686-10.8585741-10.803321980356-10.79258767-10.7768402-10.773447283294"
"1636642089919744","10.766129429041-10.730744814924-10.8171473-10.803321980356-10.803321980356"
"1637350643205064","10.730744814924-10.741962426559-10.79258767-10.797913712459-10.787859-10.808119400078"
"1638235843105814","10.787764669388-10.780833333333-10.726910700135-10.860573905-10.726910700135-10.808119400078"
"1638369666436552","10.764627840446-10.7777824-10.8049818-10.767003764258-10.780833333333-10.79258767-10.77207330075"
"1638404066448058","10.7807903-10.75-10.8585741-10.779492333935-10.741962426559-10.79258767"
"1639234236343256","10.764627840446-10.8049818-10.7694-10.8585741-10.797913712459-10.787859-10.773447283294-10.794629850425-10.786334-10.75"
"1639584749662644","10.776888888889-10.730852785315-10.730744814924-10.780833333333-10.803321980356-10.803321980356-10.7694-10.79258767-10.660204542205-10.773447283294"
"1639699896278086","10.780775419592-10.803321980356-10.803321980356-10.79258767-10.797913712459"
"1639987146252693","10.8585741-10.779492333935-10.797913712459-10.7807903-10.726910700135"
"1640490862888349","10.779934425415-10.7807903-10.9724544993-10.779788-10.768915165541-10.7777824-10.766129429041-10.762200730909-10.729509080508-10.767003764258-10.779934425415-10.7154715-10.795590790197-10.8585741-10.803321980356-10.741962426559"
"1640739022870216","10.7899704-10.790258594234-10.777698260699-10.779492333935-10.730852785315-10.730744814924-10.813112038302-10.8171473-10.803321980356-10.803321980356"
"1640790422861132","10.730744814924-10.741962426559-10.787859"
"1641268906161436","10.785859280932-10.803321980356-10.803321980356-10.741962426559-10.803321980356-10.79258767-10.79258767-10.660204542205-10.760562188506"
"1641512202733139","10.726910700135"
"1641986892737941","10.729411608643-10.861421666667-10.7807903-10.7829504"
"1642380622682281","10.8585741-10.779492333935-10.741962426559-10.79258767"
"1643080289264004","10.730744814924-10.8585741-10.79258767-10.7694-10.808119400078"
"1643081912607577","10.8585741-10.779492333935-10.79258767-10.79258767"
"1643389319253426","10.766129429041-10.771507966836-10.7711897-10.780833333333-10.8171473-10.8171473"
"1643446812595589","10.7632256-10.7899704-10.8585741-10.797913712459"
"1643726982564918","10.8488503-10.8585741-10.79258767-10.808119400078"
"1644463915809406","10.7807903-10.7829571025-10.766129429041-10.833641635469-10.741962426559-10.79258767-10.797913712459-10.77207330075-10.789192-10.780855698549"
"1645331129057683","10.7829504-10.8585741-10.779492333935-10.79258767-10.755595133788-10.808119400078"
"1645999242306855","10.75-10.730744814924-10.8585741-10.741962426559-10.803321980356-10.801144417231"
"1646138688987294","10.795590790197-10.730852785315-10.780833333333-10.7694"
"1646438118961908","10.764627840446-10.766129429041-10.779492333935-10.7694-10.7694-10.787764669388-10.7829504-10.741962426559-12.91991765-10.801144417231-10.79423034573-10.723758905799-10.753842394284-10.7679796-10.7856302-10.80288639-10.7856302-10.773447283294-10.8068469617-10.7841666667-10.77207330075"
"1646841375578580","10.7694-10.7694-10.7777824-10.787594544051-10.8049818-10.779492333935-10.7694-10.806138-10.7694-10.762200730909-10.787764669388-10.729509080508-10.8171473-10.7694-21.024166666667-10.7980404-10.7856302-10.80288639-10.812470749412"
"1647043792244703","10.79258767-10.79258767-10.8068469617-10.846117924-10.804150856204-10.72790167305-10.808119400078"
"1647165718859115","10.7829504-10.8171473-10.79258767"
"1647618032193437","10.75-10.7903776-10.7940111-10.730744814924-10.780833333333-10.8171473-10.8585741-10.803321980356-10.803321980356-10.766129429041-10.79258767-10.797913712459"
"1647947432121612","10.79258767-10.912801269844"
"1648463938763389","10.7835903-10.79258767-10.726910700135-10.754866934655-10.7843752"
"1648596802088271","10.75-10.79258767-10.79258767-10.8488503-10.7750425-10.75"
"1648956022059962","10.767003764258-10.813112038302-10.8585741-10.8068469617"
"1649583141928958","10.8488503-10.7777824-10.787764669388-10.7815676-10.79258767"
"1651039205145680","10.741962426559-10.79258767-10.773447283294-10.75-10.804634796667"
"1651039455150853","10.730744814924-10.780833333333-10.8585741-10.797913712459-10.8777-10.778579086399-10.726910700135"
"1652208425050578","10.76096798517-10.828863253333-10.730852785315-10.730744814924-10.8585741-10.797913712459"
"1652285105049532","10.7819004-10.77014849532-10.766129429041-10.729411608643-10.730744814924"
"1653587124920347","10.7829504-10.758847635223-10.768915165541-10.7829504-10.777698260699-10.729411608643-10.730852785315-10.730744814924-10.780833333333-10.813112038302-10.8171473-10.779492333935-10.803321980356-10.766129429041"
"1653975214860187","10.730744814924-10.8585741-10.79258767-10.797913712459-10.789192-10.7807903"
"1654352434845491","10.7899704-10.806337345686-10.8585741-10.741962426559"
"1654603448137988","10.7807903-10.796220788824-10.764627840446-10.7829571025-10.777698260699-10.779934425415-10.8171473-10.8585741-10.726910700135-10.779492333935-10.803321980356-10.79258767-10.7768402-10.79423034573-10.773278596056-10.755595133788-10.7750301-10.8068469617-10.7677002-10.816938324444-21.06324963-10.7903776-10.789192-10.727599639211-10.79423034573-10.801555428539-10.726910700135"
"1655146798087250","10.766129429041-10.7940111-10.780833333333-10.803321980356-10.79258767"
"1656655851269317","10.764627840446-10.806138-10.730744814924-10.8585741-10.741962426559-10.79258767-10.79258767-10.760562188506-10.81589517-10.8068469617-10.846117924-10.804150856204-10.72790167305-10.773741394188-10.808119400078"
"1657432404525717","10.7899704-10.730852785315-10.730744814924-10.780833333333-10.7907801-10.8171473"
"1657594237829686","10.766129429041-10.780833333333-10.779492333935-10.8554313"
"1658238887749628","10.775833333333-10.8554313-10.79258767-10.78322577"
"1658349747755273","10.730744814924-10.8585741-10.741962426559-10.779973522098-10.8068469617"
"1658807861043817","10.7856302-10.773447283294-10.795663625-10.801555428539"
"1659284687620493","10.806337345686-10.773447283294-10.8068469617-10.726910700135"
"1659594137621591","10.764627840446-10.780833333333-10.8585741-10.797913712459-10.773447283294-10.794553763104-10.808119400078"
"1660688707503183","10.777698260699-10.762200730909-10.729411608643-10.8171473-10.8585741-10.779492333935-10.741962426559-10.803321980356-10.79258767-10.7837296-10.773447283294"
"1660743537535575","10.779492333935-10.780833333333-10.813112038302-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.787859-10.789192-10.779288450166-10.726910700135"
"1661057060808661","10.768915165541-10.793835984512-10.8068469617-10.795663625-10.808119400078"
"1661153647475026","10.75-10.79258767-10.787859-10.75-10.801555428539-10.808119400078"
"1661315994139836","10.764627840446-10.79258767-10.797913712459-10.7841666667-10.870842640759-10.808119400078"
"1662688440643396","10.766129429041-10.7899704-10.767313098301-10.8171473-10.7771196"
"1662979650585928","10.7694-10.8585741-10.726910700135-10.803321980356-10.741962426559-10.797913712459-10.8068469617"
"1663033437300136","21.01124483185-10.730744814924-10.780833333333-10.8585741-10.741962426559-10.79258767-10.7768402"
"1663652493920518","10.7694-10.8585741-10.79258767-10.781608166192-10.72790167305"
"1664701503786111","10.7807903-10.7829504-10.7829571025-10.7774496-10.795590790197-10.774620909332"
"1666883243555497","10.779934425415-10.8585741-10.779492333935-10.79258767-10.79258767-10.797913712459-10.787859-10.8068469617"
"1666942073552391","10.764627840446-10.766129429041-10.7899704-10.787764669388-10.730852785315-10.806337345686-10.780833333333-10.8171473-10.8585741-10.779492333935-10.741962426559-10.803321980356-10.79258767-10.773447283294-10.738611111111-10.794629850425-10.801555428539-10.726910700135-10.808119400078"
"1667249380197549","21.01124483185-10.767003764258-10.7769519588-10.8585741-10.797913712459-10.726910700135"
"1667624956848161","10.8585741-10.803321980356-10.803321980356-10.79258767"
"1667642960158946","10.7819004-10.7829504-10.7777824-10.777537591563-10.7829504-10.729411608643-10.730852785315-10.730744814924-10.8585741-10.8554313"
"1668861940027419","10.7807903-10.779934425415-10.8171473-10.775833333333-10.8585741-10.779492333935-10.773447283294-10.8171473-10.8068469617"
"1668948343347366","10.7807903-10.730744814924-10.775833333333-10.8585741-10.726910700135-10.779492333935-10.803321980356-10.79258767-10.874420983149-10.755595133788-10.8068469617-10.7677002-10.792438-21.06324963-10.789192-10.727599639211-10.7835903-10.72790167305-10.801555428539-10.808119400078"
"1669211723325292","10.766129429041-10.730744814924-10.79258767-10.79258767-10.7768402-10.754866934655-10.738611111111-10.8068469617-10.870842640759-10.808119400078"
"1670340956579820","10.780833333333-10.79258767-10.7679796-10.81589517"
"1671696479768381","10.730852785315-10.730744814924-10.8585741-10.7827902-10.804150856204-10.779973522098-10.808119400078"
"1672005159746124","10.780833333333-10.7769519588-10.787859-10.779973522098-10.801555428539-10.808119400078"
"1673292516217999","10.8585741-10.741962426559-10.7694-10.797913712459-10.808119400078"
"1673453309568785","10.730744814924-10.7694-10.79258767-10.787859"
"1674156579463035","10.766129429041-10.730744814924-10.8171473-10.803321980356-10.803321980356-10.766129429041-10.759583317746-10.7929997-10.8171473-10.791412983219"
"1674223596191112","10.764627840446-10.844890332328-10.8585741-10.79258767-10.793835984512-10.787859-10.726910700135"
"1678428052414049","10.7694-10.768915165541-10.806337345686-10.730744814924-10.779934425415-10.8171473-10.816874263333"
"1678509485738566","10.779492333935-10.79258767-10.738611111111-10.8068469617-10.7841666667"
"1679124125695787","10.730744814924-10.8171473-10.803321980356-10.803321980356-10.7694"
"1682215738685407","10.766129429041-10.780833333333-10.803321980356-10.7918901-10.8171473"
"1683424385228146","10.8049818-10.8171473-10.741962426559-10.7694"
"1684088438480742","10.7807903-10.779934425415-10.779492333935-10.773447283294"
"1684473801796879","10.7807903-10.7899704-10.7694"
"1684759378431321","10.803321980356-10.79258767-10.912801269844-10.755595133788"
"1685403541673769","10.75-10.780833333333-10.8171473-10.7769519588-10.766129429041-10.874420983149-10.765541919847-10.7807903-10.760524296444-10.727359179346-10.726910700135-10.808119400078"
"1687268201496255","10.8585741-10.741962426559-10.797913712459-10.7730503-10.72790167305"
"1687617991524721","10.8585741-10.726910700135-10.79258767-10.738611111111-10.801555428539-10.726910700135"
"1688923641330525","10.730852785315-10.730744814924-10.780833333333-10.8171473-10.803321980356-10.79258767-10.79258767-10.8171473-10.755595133788"
"1691491241088966","10.779492333935-10.803321980356-10.79258767-10.79258767-10.797913712459"
"1696191737269259","10.7899704-10.8585741-10.79258767-10.912801269844"
"1699349833629920","10.77014849532-10.7807903-10.7829571025-10.787764669388-10.7694-10.79258767"
"1701411410145054","10.768915165541-10.779934425415-10.741962426559-10.797913712459-10.779973522098-10.816938324444"
"1702212190009530","10.7694-10.730744814924-10.7694-10.772056035797-10.7694-10.7694"
"1702382643325689","10.779934425415-10.730744814924-10.780833333333-10.8171473-10.772277371056-10.8171473-10.8171473"
"1705907336358636","10.779492333935-10.741962426559-10.79258767-10.797913712459-10.7768402-10.787859-10.8068469617"
"1706159639595468","10.766129429041-10.730852785315-10.730744814924-10.8171473-10.803321980356"
"1706239546262179","10.730852785315-10.806337345686-10.730744814924-10.766841865"
"1706868212879139","10.7899704-10.8585741-10.779492333935-10.79258767-10.797913712459-10.8068469617"
"1707422899492893","10.7777824-10.729509080508-10.780833333333-10.8585741"
"1707918286097637","10.762250582494-10.741962426559-10.75950582733-10.7726402-10.775967031518"
"1709654335936402","10.7940111-10.730744814924-10.767313098301-10.813112038302-10.8171473"
"1711356922428248","10.787764669388-10.730744814924-10.8585741-10.803321980356-10.79258767-10.7841666667"
"1711474729085830","10.776317583781-10.8068469617-10.726910700135"
"1713656032189840","10.75-10.795495589442-10.75-10.795495589442-10.795495589442"
"1714050622159977","10.8585741-10.75-10.7769528807-10.806337345686"
"1715412415355724","10.726910700135-10.797913712459-10.8068469617-10.801555428539-10.808119400078"
"1716829768546132","10.8585741-10.741962426559-10.806337345686-10.8068469617-10.801555428539"
"1716927988537548","10.768915165541-10.730744814924-10.8009071-10.7694-10.775483896073-10.787859"
"1717316135154482","10.730744814924-10.779934425415-10.780833333333-10.779492333935-10.79258767-10.787859"
"1719199448311480","10.7835903-10.79258767-10.7768402-10.7837296-10.75-10.75-10.787540368818-10.781608166192-10.777747462188-21.06324963-10.7835903"
"1720652581497239","10.779934425415-10.779492333935-10.76612200006-10.7677002-10.766129429041"
"1721481898086010","10.768915165541-10.777698260699-10.75-10.8171473"
"1723085601253037","10.7829504-10.729411608643-10.772393308507-10.7829504-10.7677002-21.06324963"
"1723675597867208","10.844890332328-10.828863253333-10.730852785315-10.79258767"
"1723890517838761","10.75-10.780833333333-10.73012121984"
"1724700107766508","10.777698260699-10.8171473-10.766129429041-10.8171473-10.773447283294-10.782853210143"
"1725778104317661","10.7694-10.808119400078-10.7777824-10.766129429041-10.790258594234-10.7940111-10.730852785315-10.7907801-10.813112038302-10.8171473-10.7739725-10.741962426559-10.79258767-10.78322577-10.786334-10.75202-10.801555428539"
"1726333210923153","10.8171473-10.8171473"
"1730701060492919","10.766129429041-10.7899704-10.7829504-10.7694-10.806138-10.787764669388-10.730744814924-10.8585741-10.741962426559-10.79258767-10.797913712459-10.7694"
"1732962863593662","10.730744814924-10.726910700135-10.741962426559-10.660173396268-10.801555428539-10.808119400078"
"1743270289234560","10.7701492-10.7929997-10.8171473"
"1753001338261472","10.779492333935-10.7929997-10.8171473"
"1765457727015028","10.8585741-10.726910700135"
"1772571746303512","10.730744814924-10.779492333935-10.741962426559-10.7694-10.79258767-10.755595133788-10.738611111111-10.7843752"
"1801967736697191","10.779492333935-10.797913712459"
"1802021953358265","10.730852785315-10.767003764258-10.8171473-10.7694-10.803321980356-10.779492333935-10.7694-10.77207330075"
"1806664832893766","10.8488503-10.75-10.8585741-10.79258767-10.79258767-10.797913712459-10.779148221547-10.808119400078"
"1857879181105186","10.766129429041-10.729509080508-10.775833333333-10.803321980356-10.7694"
"1909455105946839","10.75-10.8585741-10.79258767-10.79258767-10.7768402-10.8068469617"
"1909596342598889","10.766129429041-10.7694-10.797913712459-10.7856302"
"1910318259193873","10.766129429041-10.7694-10.8585741-10.726910700135-10.803321980356-10.779492333935-10.741962426559-10.79258767-10.797913712459-10.787859-10.7730503-10.773447283294-10.8068469617"
"1914591358766665","10.806337345686-10.8585741-10.79258767-10.7730503"
"1918074828416926","10.7771196-10.7771196-10.7711897-10.7771196-10.8171473-10.8061275"
"1930036233887304","10.730852785315-10.775833333333-10.730744814924-10.7730503-10.738611111111-10.767313098301-10.729451347451-10.808119400078"
"1930522017173651","10.767003764258-10.780833333333-10.813112038302-10.738611111111"
"1930532690505200","10.730744814924-10.813112038302-10.8171473-10.8585741-10.741962426559-10.7694-10.773447283294"
"1932747286950640","10.766129429041-10.7940111-10.730852785315-10.730744814924-10.780833333333-10.813112038302-10.8171473-10.803321980356"
"1932844666941562","10.741962426559-10.797913712459-10.726910700135"
"1934781353412802","10.764627840446-10.76096798517-10.7829504-10.729411608643-10.775833333333-10.730744814924-10.726910700135-10.741962426559-10.889174720429-10.738611111111-10.801555428539-10.808119400078"
"1939420692949146","21.01124483185-10.7777824-10.8068469617-10.779973522098-10.7632256"
"2186266901513403","10.766129429041-10.7899704-10.75-10.7730331-10.79258767-10.8171473-10.755595133788-10.7750301-10.760524296444"
"10100179128255132","10.767313098301-10.777698260699-10.767313098301-10.816874263333"
"10100186504575452","10.777698260699-10.790258594234-10.8171473-10.7929997-10.767313098301-10.766129429041"
"10100370329898916","10.777698260699-10.777698260699-10.8171473-10.8171473"
"10101329565043404","10.766129429041-10.78392654-10.7711897-10.813112038302-10.8171473-10.766129429041-10.782853210143"
"10101850038859288","10.777698260699-10.766129429041-10.779788-10.8171473-10.777698260699-10.813112038302-10.8171473-10.767313098301-10.777698260699"
"10102257767442856","10.8171473-10.782853210143-10.767313098301"
"10102750816468698","10.766129429041-10.777329760768-10.779788-10.777698260699-10.779934425415-10.8171473-10.779492333935-10.766129429041-10.766129429041-10.8171473-10.8171473-10.767313098301"
"10103021289668348","10.790258594234-10.8171473-10.8171473-10.772393308507-10.816874263333"
"10103284601249614","10.779934425415-10.8171473-10.8171473-10.7677002-10.816938324444-10.78071470058"
"10103397799779096","10.779934425415-10.777698260699-10.779788-10.7903566-10.772971993709-10.777698260699-10.790258594234-10.780833333333-10.813112038302-10.766129429041-10.766129429041-10.7929997-10.8171473-10.727359179346"
"10104417916905952","10.766129429041-10.766129429041-10.777698260699-10.766129429041-10.777698260699"
"10106903974282130","10.8171473-10.777698260699-10.8171473-10.8171473-10.777698260699"
