"","V1"
"1481712312137521","106.7014299221-106.72180771764-106.682-106.64089067849-106.69424160194-106.69050920894-106.63438665959"
"1481715035468878","106.6286697-106.6992957846-106.690557775-106.70040222875"
"1483492065292119","106.72180771764-106.70682529841-106.70682529841"
"1483784895264337","106.6988678-106.68970151-106.79841756821-106.6946564-106.72054156228"
"1484114748564250","106.68779625368-106.70304728673-106.68441398812-106.68441398812-106.682-106.6852646-106.70011027527-106.67391541154"
"1485106205131025","106.70763201883-106.72197311559-106.84798991-106.682"
"1485198025121211","106.69495011742-106.690557775-106.690557775-106.63438665959-106.7417328-106.70286708101"
"1486654704975542","106.6811295-106.6992957846-106.68817578305-106.72180771764-106.75694444444-106.84798991-106.63191140342-106.71813203764"
"1487221511584381","106.70763201883-106.70763201883-106.7110663-106.7296753"
"1490465341258092","106.65770991516-106.65770991516-106.682-106.65770991516-106.69685943794"
"1491255821203825","106.682-106.682-106.682-106.65770991516-106.682-106.65770991516-106.682-106.65770991516-106.65770991516-106.65770991516-106.65770991516-106.65770991516"
"1491763074462741","106.68441398812-106.68441398812-106.690557775-106.64089067849"
"1492058511100215","106.72197311559-106.682-106.70736002973-106.75694444444-106.84798991-106.68970151-106.6963425-106.68070414717-106.7045288-106.71979033289"
"1492874941014083","106.70481190705-106.68817578305-106.70304728673-106.69495011742-106.7296753-106.7296753"
"1493841604278566","106.71979033289-106.68441398812-106.68441398812-106.690557775-106.63438665959-106.70286708101"
"1497516140543169","106.78894842566-106.70080555556-106.68004735184-106.7607056-106.6956863-106.690557775-106.64089067849-106.70682529841-106.72054156228-106.71979033289-106.70286708101"
"1501856920142105","106.69241100724-106.7047577-106.65384453997-106.7022018-106.7047577-106.72197311559-106.70736002973-106.72180771764-106.75694444444-106.7607056-106.682-106.690557775-106.696373-106.70602634292-106.69424160194-106.69490278-106.703611111"
"1502901363372283","106.7607056-106.69495011742-106.690557775-106.690557775-106.63438665959"
"1503297083304581","106.6994095-106.70405848694-106.70763201883-106.70405848694-106.70405848694-106.7014299221-106.6994095-106.6811295-106.7025299-106.70325279236-106.7022018-106.7034455236-106.69894492325-106.6992957846-106.682-106.70509726977-106.6553726-106.72197311559-106.70304728673-106.75694444444-106.705658-106.84798991-106.7607056-106.68441398812-106.68441398812-106.69495011742-106.68441398812-106.7110663-106.6994095-106.72028048706-106.70713766289-106.6969528-106.67379-106.6414795-106.70304728673-106.693573-106.70763201883-106.69894492325-106.7296753-106.70159954742-106.63438665959-106.6828308-106.68779625368-106.66667-106.6963425-106.70011027527-106.7296753-106.70510203067-106.61765917017"
"1504594363204228","106.705658-106.7296753-106.6241884-106.6506958-106.69890864563-106.63438665959-106.70011027527-106.69719203186-106.73236115646"
"1505575503075761","106.7607056-106.68441398812-106.64089067849-106.72993509444-106.70286708101"
"1505969059702279","106.6631312394-106.66001498062-106.70283202505-106.7014299221-106.6811295-106.70763201883-106.64913793909-106.682-106.64913793909-106.7047577-106.69324462937-106.70736002973-106.72381019257-106.75694444444-106.73130973053-106.7607056-106.71979033289-106.682-106.69495011742-106.70763201883-106.682-106.693573-106.70763201883-106.63438665959-106.65482121754-106.65364089422-106.71813203764-106.72054156228-106.71979033289"
"1508379056156880","106.69358937319-106.75694444444-106.768760934-105.89999529834-106.793949221"
"1508599076105528","106.70763201883-106.682-106.70763201883"
"1510811992550540","106.7022018-106.6806717-106.72197311559-106.72180771764-106.75694444444-106.7296753"
"1510819109244921","106.72180771764-106.705658-106.84798991-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.66851385307-106.69424160194-106.69841-106.60165863424"
"1511209342510423","106.72180771764-106.7296753"
"1512398202421151","106.70080555556-106.75694444444-106.682-106.690557775-106.690557775-106.69490278"
"1512416739084866","106.6988678-106.67379-106.68816763083-106.67379-106.70763201883-106.68779625368-106.7022018-106.682-106.7607056-106.6596985-106.68441398812-106.69495011742-106.68441398812-106.690557775-106.71572151-106.66802465916-106.67391541154-106.7021118103-106.61765917017"
"1512808485683180","106.72946533074-106.68227894974-106.7047577-106.682-106.70763201883-106.75694444444-106.84798991-106.68441398812-106.682"
"1512808632378465","106.7607056-106.68441398812-106.68441398812-106.68441398812-106.79841756821-106.70167668533"
"1512810799044915","106.7607056-106.696373-106.65364089422-106.66667"
"1514932742152920","106.6992957846-106.71979033289-106.690557775-106.690557775-106.696373-106.66667"
"1516293548695738","106.6950871708-106.7296753-106.68441398812-106.70763201883-106.690557775-106.7296753"
"1517580485219420","106.70080555556-106.7014299221-106.7607056-106.69495011742-106.6956863-106.690557775-106.690557775-106.64089067849-106.7033615-106.69424160194-106.70682529841-106.67391541154-106.66667-106.71979033289"
"1518626715118787","106.7296753-106.682-106.69495011742-106.690557775-106.64089067849-106.70286708101"
"1519875501658483","106.70304728673-106.68441398812-106.682-106.67391541154-106.66977825687"
"1519900011670136","106.70763201883-106.67917191982-106.72197311559-106.7015-106.72180771764-106.84798991-106.7296753"
"1520152658305066","106.6881027-106.7022018-106.67784619184-106.6861496-106.68613586022-106.6806717-106.7015-106.705658-106.84798991-106.68441398812-106.6842346-106.69495011742-106.682"
"1520389664948020","106.6811295-106.69324462937-106.69495011742-106.696373-106.72176687014"
"1520683351575003","106.684227-106.6988678-106.79328430398-106.68227894974-106.65384453997-106.682-106.70763201883-106.7022018-106.6992957846-106.682-106.682-106.70736002973-106.72180771764-106.75694444444-106.7296753-106.65482121754-106.69495011742-106.682-106.70763201883-106.690557775-106.64089067849-106.768760934-106.69424160194-106.69434841735-106.682-106.69771298045-106.69841-106.63438665959-106.65364089422-106.67391541154-106.71904371941-106.71813203764-106.70286708101"
"1520722144905458","106.75694444444-106.84798991-106.7296753-106.7110663-106.69894492325-106.69894492325-106.7296753-106.69894492325-106.7296753-106.6981254406"
"1521110631534260","106.684227-106.6811295-106.7607056-106.71979033289-106.68441398812-106.63438665959-106.66667"
"1521130751535783","105.84945089507-106.7022018-106.69358937319-106.72197311559-106.72180771764-106.7296753"
"1521240498199847","106.69358937319-106.75694444444-106.690557775-106.64089067849"
"1521273348199107","106.79328430398-106.705658-106.71979033289-106.6992957846-106.69495011742-106.690557775-106.69424160194-106.71979033289"
"1521769931482549","106.79328430398-106.70481190705-106.7047577-106.70304728673-106.7296753-106.68441398812-106.690557775-106.713295-106.69050920894-106.69841-106.63438665959-106.703611111-105.90870925333"
"1522045708114638","106.68613586022-106.68441398812-106.68441398812-106.69495011742-106.68441398812-106.690557775-106.690557775"
"1522161048098922","106.768760934-106.66802465916-106.72973920659-106.61765917017-106.66977825687"
"1522282234751722","106.6881027-106.7015-106.72180771764-106.6241884-106.69050920894-106.6881027"
"1522445554736901","106.7607056-106.690557775-106.69424160194-106.65364089422"
"1522484031407199","106.7607056-106.6992957846-106.69495011742-106.690557775-106.64089067849-106.63438665959-106.66739702225-106.61765917017"
"1522788414704015","106.71979033289-106.69495011742-106.690557775-106.690557775-106.79841756821-106.71979033289"
"1522953398019219","106.7047577-106.72180771764-106.70304728673-106.71979033289-106.68441398812-106.68441398812-106.69495011742-106.690557775-106.72993509444"
"1523056344653534","106.66667-106.7015-106.7607056-106.69424160194-106.69223729358"
"1523325467988725","106.7737198-106.65482121754-106.7607056-106.69495011742-106.690557775-106.690557775-106.64089067849"
"1523529171293144","106.682-106.690557775-106.64089067849-106.667-106.66977825687-106.70286708101"
"1523646067952998","106.70763201883-106.72381019257-106.75694444444-106.84798991-106.68970151"
"1523731894619534","106.7607056-106.64089067849-106.69424160194-106.63438665959-106.6828308-106.65611311028-106.6640573066-106.70682529841-106.71813203764-106.70286708101"
"1524582311198491","106.6286697-106.7607056-106.69495011742-106.68441398812-108.3780133-106.690557775-106.64089067849-106.696373-106.63438665959-106.6963425"
"1524751254506875","106.70881032944-106.705658-106.69215903458-106.71979033289-106.70602634292-106.7040522"
"1524796727831561","106.7047577-106.693573-106.67391541154"
"1525347301117924","106.7296753-106.768760934-106.6828308-106.66977825687"
"1530719623918188","106.71979033289-106.6992957846-106.69495011742-106.690557775-106.682-106.70682529841-106.72054156228-106.70286708101"
"1540039736285985","106.68816763083-106.70080555556-106.7607056-106.690557775-106.61765917017"
"1540222732936098","106.69424160194-106.70682529841-106.72054156228-106.61765917017-106.70286708101"
"1540707726249543","106.7296753-106.72984182833-106.7296753"
"1543969799226490","106.7607056-106.64089067849-106.696373-106.69424160194"
"1554264701462630","106.66001498062-106.7034455236-106.72197311559-106.72180771764-106.75694444444-106.7296753-106.68441398812"
"1567953666779823","106.71979033289-106.69495011742-106.690557775-106.66802465916-106.71904371941-106.61765917017-106.71979033289"
"1572121796367964","106.7161179-106.682-106.7232360037-106.6992957846-106.75694444444-106.71979033289-106.69495011742-106.690557775-106.64089067849-106.85665970168-106.70682529841-106.63438665959-106.70337684453-106.70682529841-106.71979033289"
"1577238472496684","106.71979033289-106.6992957846-106.682-106.690557775-106.690557775-106.70758258023-106.69050920894"
"1602881973321343","106.79328430398-106.72638888889-106.70337684453-106.7006302"
"1618205161680955","106.7607056-106.63438665959-106.711407-106.61765917017-106.71979033289-106.70286708101"
"1622645184641178","106.70304728673-106.75694444444-106.7607056-106.6992957846-106.69495011742-106.685997-106.696373-106.63438665959"
"1623021284616641","106.72197311559-106.72180771764-106.75694444444-106.7296753"
"1624455717818867","106.70636264325-106.69215903458-106.69111664667-106.61765917017-106.70286708101"
"1628952527355431","106.70763201883-106.682-106.7014299221-106.6961178457-106.7022018-106.7034455236-106.7098236-106.68613586022-106.6806717-106.72197311559-106.68817578305-106.72180771764-106.69894492325-106.72381019257-106.75694444444-106.705658-106.70713766289-106.84798991-106.6950871708-106.68004735184-106.68441398812-106.68441398812-106.6992957846-106.68441398812-106.72070283579-106.68441398812-106.7708851-106.7022018-106.7296753-106.7296753-106.7296753"
"1631135253815089","106.71979033289-106.69495011742-106.690557775-106.690557775-106.69565677643-106.70286708101"
"1632516320346884","106.682-106.72197311559-106.7015-106.71979033289-106.6992957846-106.64089067849-106.69424160194-106.70286708101"
"1633105003608340","106.72180771764-106.6992957846-106.690557775-106.6946564-106.696373-106.69424160194-106.70286708101"
"1633352696938851","106.70519849333-106.7607056-106.690557775-106.690557775-106.69424160194-106.63438665959-106.61765917017-106.70286708101"
"1634804373439977","106.70763201883-106.75694444444-106.7607056-106.6992957846-106.69495011742-106.690557775-106.690557775-106.71979033289-106.70286708101"
"1635523966717207","106.70763201883-106.75694444444-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.7110663-106.690557775-106.64089067849-106.70011027527-106.72993509444-106.70337684453-106.70682529841-106.71979033289"
"1636003713338961","106.6961178457-106.682-106.7296753-106.7607056-106.68441398812-106.68441398812-106.682-106.690557775-106.690557775-106.64089067849"
"1636341369962502","106.68779625368-106.7607056-106.68441398812-106.690557775-106.685997-106.69424160194"
"1636642089919744","106.70763201883-106.72180771764-106.7296753-106.68441398812-106.68441398812"
"1637350643205064","106.72180771764-106.69495011742-106.690557775-106.64089067849-106.696373-106.70286708101"
"1638235843105814","106.69358937319-106.75694444444-106.71979033289-106.69490278-106.71979033289-106.70286708101"
"1638369666436552","106.79328430398-106.6811295-106.6611395-106.70736002973-106.75694444444-106.690557775-106.67391541154"
"1638404066448058","106.6988678-106.66667-106.7607056-106.6992957846-106.69495011742-106.690557775"
"1639234236343256","106.79328430398-106.6611395-106.682-106.7607056-106.64089067849-106.696373-106.69424160194-106.65364089422-106.6874542-106.66667"
"1639584749662644","106.70080555556-106.72197311559-106.72180771764-106.75694444444-106.68441398812-106.68441398812-106.682-106.690557775-106.85665970168-106.69424160194"
"1639699896278086","106.68613586022-106.68441398812-106.68441398812-106.690557775-106.64089067849"
"1639987146252693","106.7607056-106.6992957846-106.64089067849-106.6988678-106.71979033289"
"1640490862888349","106.70304728673-106.6988678-106.4875549078-106.7075272-106.7014299221-106.6811295-106.70763201883-106.64913793909-106.69324462937-106.70736002973-106.70304728673-106.6313525-106.65482121754-106.7607056-106.68441398812-106.69495011742"
"1640739022870216","106.7022018-106.69894492325-106.70481190705-106.6992957846-106.72197311559-106.72180771764-106.84798991-106.7296753-106.68441398812-106.68441398812"
"1640790422861132","106.72180771764-106.69495011742-106.696373"
"1641268906161436","106.70283202505-106.68441398812-106.68441398812-106.69495011742-106.68441398812-106.690557775-106.690557775-106.85665970168-106.64205386114"
"1641512202733139","106.71979033289"
"1641986892737941","106.6950871708-106.70527-106.6988678-106.7047577"
"1642380622682281","106.7607056-106.6992957846-106.69495011742-106.690557775"
"1643080289264004","106.72180771764-106.7607056-106.690557775-106.682-106.70286708101"
"1643081912607577","106.7607056-106.6992957846-106.690557775-106.690557775"
"1643389319253426","106.70763201883-106.70405848694-106.6943283-106.75694444444-106.7296753-106.7296753"
"1643446812595589","106.6759262-106.7022018-106.7607056-106.64089067849"
"1643726982564918","106.7737198-106.7607056-106.690557775-106.70286708101"
"1644463915809406","106.6988678-106.68816763083-106.70763201883-106.65038104754-106.69495011742-106.690557775-106.64089067849-106.67391541154-106.684784-106.70060044635"
"1645331129057683","106.7047577-106.7607056-106.6992957846-106.690557775-106.69050920894-106.70286708101"
"1645999242306855","106.66667-106.72180771764-106.7607056-106.69495011742-106.68441398812-106.65750606728"
"1646138688987294","106.65482121754-106.72197311559-106.75694444444-106.682"
"1646438118961908","106.79328430398-106.70763201883-106.6992957846-106.682-106.682-106.69358937319-106.7047577-106.69495011742-108.3780133-106.65750606728-106.71903735585-106.72028048706-106.68284527939-106.69664-106.7033615-106.71572151-106.7033615-106.69424160194-106.63438665959-106.703611111-106.67391541154"
"1646841375578580","106.682-106.682-106.6811295-106.6961178457-106.6611395-106.6992957846-106.682-106.6286697-106.682-106.64913793909-106.69358937319-106.69324462937-106.7296753-106.682-105.85777777778-106.6414795-106.7033615-106.71572151-106.69434841735"
"1647043792244703","106.690557775-106.690557775-106.63438665959-106.793949221-106.65611311028-106.71813203764-106.70286708101"
"1647165718859115","106.7047577-106.7296753-106.690557775"
"1647618032193437","106.66667-106.7098236-106.6806717-106.72180771764-106.75694444444-106.7296753-106.7607056-106.68441398812-106.68441398812-106.70763201883-106.690557775-106.64089067849"
"1647947432121612","106.690557775-106.768760934"
"1648463938763389","106.684227-106.690557775-106.71979033289-106.66573171477-106.6961517"
"1648596802088271","106.66667-106.690557775-106.690557775-106.7737198-106.7040176-106.66667"
"1648956022059962","106.70736002973-106.84798991-106.7607056-106.63438665959"
"1649583141928958","106.7737198-106.6811295-106.69358937319-106.6972961-106.690557775"
"1651039205145680","106.69495011742-106.690557775-106.69424160194-106.66667-106.75099489833"
"1651039455150853","106.72180771764-106.75694444444-106.7607056-106.64089067849-106.802-106.66639924049-106.71979033289"
"1652208425050578","106.68227894974-106.70519849333-106.72197311559-106.72180771764-106.7607056-106.64089067849"
"1652285105049532","106.6968613-106.69241100724-106.70763201883-106.6950871708-106.72180771764"
"1653587124920347","106.7047577-106.6260587616-106.7014299221-106.7047577-106.70481190705-106.6950871708-106.72197311559-106.72180771764-106.75694444444-106.84798991-106.7296753-106.6992957846-106.68441398812-106.70763201883"
"1653975214860187","106.72180771764-106.7607056-106.690557775-106.64089067849-106.684784-106.6988678"
"1654352434845491","106.7022018-106.68779625368-106.7607056-106.69495011742"
"1654603448137988","106.6988678-106.6722132054-106.79328430398-106.68816763083-106.70481190705-106.70304728673-106.7296753-106.7607056-106.71979033289-106.6992957846-106.68441398812-106.690557775-106.685997-106.71903735585-106.70602634292-106.69050920894-106.69841-106.63438665959-106.6963425-106.72993509444-105.90870925333-106.7098236-106.684784-106.71904371941-106.71903735585-106.61765917017-106.71979033289"
"1655146798087250","106.70763201883-106.6806717-106.75694444444-106.68441398812-106.690557775"
"1656655851269317","106.79328430398-106.6286697-106.72180771764-106.7607056-106.69495011742-106.690557775-106.690557775-106.64205386114-106.72802696-106.63438665959-106.793949221-106.65611311028-106.71813203764-106.70398235321-106.70286708101"
"1657432404525717","106.7022018-106.72197311559-106.72180771764-106.75694444444-106.705658-106.7296753"
"1657594237829686","106.70763201883-106.75694444444-106.6992957846-106.6241884"
"1658238887749628","106.7015-106.6241884-106.690557775-106.69111664667"
"1658349747755273","106.72180771764-106.7607056-106.69495011742-106.70682529841-106.63438665959"
"1658807861043817","106.7033615-106.69424160194-106.654713825-106.61765917017"
"1659284687620493","106.68779625368-106.69424160194-106.63438665959-106.71979033289"
"1659594137621591","106.79328430398-106.75694444444-106.7607056-106.64089067849-106.69424160194-106.67784619184-106.70286708101"
"1660688707503183","106.70481190705-106.64913793909-106.6950871708-106.7296753-106.7607056-106.6992957846-106.69495011742-106.68441398812-106.690557775-106.6946564-106.69424160194"
"1660743537535575","106.6992957846-106.75694444444-106.84798991-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.696373-106.684784-106.68307222528-106.71979033289"
"1661057060808661","106.7014299221-106.66317146073-106.63438665959-106.654713825-106.70286708101"
"1661153647475026","106.66667-106.690557775-106.696373-106.66667-106.61765917017-106.70286708101"
"1661315994139836","106.79328430398-106.690557775-106.64089067849-106.703611111-106.7778512031-106.70286708101"
"1662688440643396","106.70763201883-106.7022018-106.70713766289-106.7296753-106.6994095"
"1662979650585928","106.682-106.7607056-106.71979033289-106.68441398812-106.69495011742-106.64089067849-106.63438665959"
"1663033437300136","105.84945089507-106.72180771764-106.75694444444-106.7607056-106.69495011742-106.690557775-106.685997"
"1663652493920518","106.682-106.7607056-106.690557775-106.69771298045-106.71813203764"
"1664701503786111","106.6988678-106.7047577-106.68816763083-106.6644058-106.65482121754-106.70280163624"
"1666883243555497","106.70304728673-106.7607056-106.6992957846-106.690557775-106.690557775-106.64089067849-106.696373-106.63438665959"
"1666942073552391","106.79328430398-106.70763201883-106.7022018-106.69358937319-106.72197311559-106.68779625368-106.75694444444-106.7296753-106.7607056-106.6992957846-106.69495011742-106.68441398812-106.690557775-106.69424160194-106.72638888889-106.65364089422-106.61765917017-106.71979033289-106.70286708101"
"1667249380197549","105.84945089507-106.70736002973-106.68970151-106.7607056-106.64089067849-106.71979033289"
"1667624956848161","106.7607056-106.68441398812-106.68441398812-106.690557775"
"1667642960158946","106.6968613-106.7047577-106.6811295-106.7034455236-106.7047577-106.6950871708-106.72197311559-106.72180771764-106.7607056-106.6241884"
"1668861940027419","106.6988678-106.70304728673-106.7296753-106.7015-106.7607056-106.6992957846-106.69424160194-106.7296753-106.63438665959"
"1668948343347366","106.6988678-106.72180771764-106.7015-106.7607056-106.71979033289-106.6992957846-106.68441398812-106.690557775-106.79841756821-106.69050920894-106.63438665959-106.6963425-106.711407-105.90870925333-106.684784-106.71904371941-106.684227-106.71813203764-106.61765917017-106.70286708101"
"1669211723325292","106.70763201883-106.72180771764-106.690557775-106.690557775-106.685997-106.66573171477-106.72638888889-106.63438665959-106.7778512031-106.70286708101"
"1670340956579820","106.75694444444-106.690557775-106.69664-106.72802696"
"1671696479768381","106.72197311559-106.72180771764-106.7607056-106.6828308-106.65611311028-106.70682529841-106.70286708101"
"1672005159746124","106.75694444444-106.68970151-106.696373-106.70682529841-106.61765917017-106.70286708101"
"1673292516217999","106.7607056-106.69495011742-106.682-106.64089067849-106.70286708101"
"1673453309568785","106.72180771764-106.682-106.690557775-106.696373"
"1674156579463035","106.70763201883-106.72180771764-106.7296753-106.68441398812-106.68441398812-106.70763201883-106.69849984932-106.7110663-106.7296753-106.66977825687"
"1674223596191112","106.79328430398-106.7573735832-106.7607056-106.690557775-106.66317146073-106.696373-106.71979033289"
"1678428052414049","106.682-106.7014299221-106.68779625368-106.72180771764-106.70304728673-106.7296753-106.72984182833"
"1678509485738566","106.6992957846-106.690557775-106.72638888889-106.63438665959-106.703611111"
"1679124125695787","106.72180771764-106.7296753-106.68441398812-106.68441398812-106.682"
"1682215738685407","106.70763201883-106.75694444444-106.68441398812-106.6956863-106.7296753"
"1683424385228146","106.6611395-106.7296753-106.69495011742-106.682"
"1684088438480742","106.6988678-106.70304728673-106.6992957846-106.69424160194"
"1684473801796879","106.6988678-106.7022018-106.682"
"1684759378431321","106.68441398812-106.690557775-106.768760934-106.69050920894"
"1685403541673769","106.66667-106.75694444444-106.7296753-106.68970151-106.70763201883-106.79841756821-106.67850094469-106.6988678-106.66739702225-106.72054156228-106.71979033289-106.70286708101"
"1687268201496255","106.7607056-106.69495011742-106.64089067849-106.693573-106.71813203764"
"1687617991524721","106.7607056-106.71979033289-106.690557775-106.72638888889-106.61765917017-106.71979033289"
"1688923641330525","106.72197311559-106.72180771764-106.75694444444-106.7296753-106.68441398812-106.690557775-106.690557775-106.7296753-106.69050920894"
"1691491241088966","106.6992957846-106.68441398812-106.690557775-106.690557775-106.64089067849"
"1696191737269259","106.7022018-106.7607056-106.690557775-106.768760934"
"1699349833629920","106.69241100724-106.6988678-106.68816763083-106.69358937319-106.682-106.690557775"
"1701411410145054","106.7014299221-106.70304728673-106.69495011742-106.64089067849-106.70682529841-106.72993509444"
"1702212190009530","106.682-106.72180771764-106.682-106.65770991516-106.682-106.682"
"1702382643325689","106.70304728673-106.72180771764-106.75694444444-106.7296753-106.70199855042-106.7296753-106.7296753"
"1705907336358636","106.6992957846-106.69495011742-106.690557775-106.64089067849-106.685997-106.696373-106.63438665959"
"1706159639595468","106.70763201883-106.72197311559-106.72180771764-106.7296753-106.68441398812"
"1706239546262179","106.72197311559-106.68779625368-106.72180771764-106.70070527"
"1706868212879139","106.7022018-106.7607056-106.6992957846-106.690557775-106.64089067849-106.63438665959"
"1707422899492893","106.6811295-106.69324462937-106.75694444444-106.7607056"
"1707918286097637","106.66825038646-106.69495011742-106.6902742472-106.7049713-106.6940911056"
"1709654335936402","106.6806717-106.72180771764-106.70713766289-106.84798991-106.7296753"
"1711356922428248","106.69358937319-106.72180771764-106.7607056-106.68441398812-106.690557775-106.703611111"
"1711474729085830","106.69223729358-106.63438665959-106.71979033289"
"1713656032189840","106.66667-106.69599040222-106.66667-106.69599040222-106.69599040222"
"1714050622159977","106.7607056-106.66667-106.684396047-106.68779625368"
"1715412415355724","106.71979033289-106.64089067849-106.63438665959-106.61765917017-106.70286708101"
"1716829768546132","106.7607056-106.69495011742-106.68779625368-106.63438665959-106.61765917017"
"1716927988537548","106.7014299221-106.72180771764-106.6754532-106.682-106.70404717534-106.696373"
"1717316135154482","106.72180771764-106.70304728673-106.75694444444-106.6992957846-106.690557775-106.696373"
"1719199448311480","106.684227-106.690557775-106.685997-106.6946564-106.66667-106.66667-106.70159954742-106.69771298045-106.69307215881-105.90870925333-106.684227"
"1720652581497239","106.70304728673-106.6992957846-106.70758258023-106.6963425-106.70763201883"
"1721481898086010","106.7014299221-106.70481190705-106.66667-106.7296753"
"1723085601253037","106.7047577-106.6950871708-106.69890864563-106.7047577-106.6963425-105.90870925333"
"1723675597867208","106.7573735832-106.70519849333-106.72197311559-106.690557775"
"1723890517838761","106.66667-106.75694444444-106.72070283579"
"1724700107766508","106.70481190705-106.7296753-106.70763201883-106.7296753-106.69424160194-106.70531167299"
"1725778104317661","106.682-106.70286708101-106.6811295-106.70763201883-106.69894492325-106.6806717-106.72197311559-106.705658-106.84798991-106.7296753-106.6529465-106.69495011742-106.690557775-106.69111664667-106.6874542-106.67246-106.61765917017"
"1726333210923153","106.7296753-106.7296753"
"1730701060492919","106.70763201883-106.7022018-106.7047577-106.682-106.6286697-106.69358937319-106.72180771764-106.7607056-106.69495011742-106.690557775-106.64089067849-106.682"
"1732962863593662","106.72180771764-106.71979033289-106.69495011742-106.85642390883-106.61765917017-106.70286708101"
"1743270289234560","106.6924667-106.7110663-106.7296753"
"1753001338261472","106.6992957846-106.7110663-106.7296753"
"1765457727015028","106.7607056-106.71979033289"
"1772571746303512","106.72180771764-106.6992957846-106.69495011742-106.682-106.690557775-106.69050920894-106.72638888889-106.6961517"
"1801967736697191","106.6992957846-106.64089067849"
"1802021953358265","106.72197311559-106.70736002973-106.7296753-106.682-106.68441398812-106.6992957846-106.682-106.67391541154"
"1806664832893766","106.7737198-106.66667-106.7607056-106.690557775-106.690557775-106.64089067849-106.69565677643-106.70286708101"
"1857879181105186","106.70763201883-106.69324462937-106.7015-106.68441398812-106.682"
"1909455105946839","106.66667-106.7607056-106.690557775-106.690557775-106.685997-106.63438665959"
"1909596342598889","106.70763201883-106.682-106.64089067849-106.7033615"
"1910318259193873","106.70763201883-106.682-106.7607056-106.71979033289-106.68441398812-106.6992957846-106.69495011742-106.690557775-106.64089067849-106.696373-106.693573-106.69424160194-106.63438665959"
"1914591358766665","106.68779625368-106.7607056-106.690557775-106.693573"
"1918074828416926","106.6994095-106.6994095-106.6943283-106.6994095-106.7296753-106.7352066"
"1930036233887304","106.72197311559-106.7015-106.72180771764-106.693573-106.72638888889-106.70713766289-106.70329029588-106.70286708101"
"1930522017173651","106.70736002973-106.75694444444-106.84798991-106.72638888889"
"1930532690505200","106.72180771764-106.84798991-106.7296753-106.7607056-106.69495011742-106.682-106.69424160194"
"1932747286950640","106.70763201883-106.6806717-106.72197311559-106.72180771764-106.75694444444-106.84798991-106.7296753-106.68441398812"
"1932844666941562","106.69495011742-106.64089067849-106.71979033289"
"1934781353412802","106.79328430398-106.68227894974-106.7047577-106.6950871708-106.7015-106.72180771764-106.71979033289-106.69495011742-106.82437254073-106.72638888889-106.61765917017-106.70286708101"
"1939420692949146","105.84945089507-106.6811295-106.63438665959-106.70682529841-106.6759262"
"2186266901513403","106.70763201883-106.7022018-106.66667-106.7043381-106.690557775-106.7296753-106.69050920894-106.69841-106.66739702225"
"10100179128255132","106.70713766289-106.70481190705-106.70713766289-106.72984182833"
"10100186504575452","106.70481190705-106.69894492325-106.7296753-106.7110663-106.70713766289-106.70763201883"
"10100370329898916","106.70481190705-106.70481190705-106.7296753-106.7296753"
"10101329565043404","106.70763201883-106.68439116-106.6943283-106.84798991-106.7296753-106.70763201883-106.70531167299"
"10101850038859288","106.70481190705-106.70763201883-106.7075272-106.7296753-106.70481190705-106.84798991-106.7296753-106.70713766289-106.70481190705"
"10102257767442856","106.7296753-106.70531167299-106.70713766289"
"10102750816468698","106.70763201883-106.70410661004-106.7075272-106.70481190705-106.70304728673-106.7296753-106.6992957846-106.70763201883-106.70763201883-106.7296753-106.7296753-106.70713766289"
"10103021289668348","106.69894492325-106.7296753-106.7296753-106.69890864563-106.72984182833"
"10103284601249614","106.70304728673-106.7296753-106.7296753-106.6963425-106.72993509444-106.69005801642"
"10103397799779096","106.70304728673-106.70481190705-106.7075272-106.67379-106.70325279236-106.70481190705-106.69894492325-106.75694444444-106.84798991-106.70763201883-106.70763201883-106.7110663-106.7296753-106.72054156228"
"10104417916905952","106.70763201883-106.70763201883-106.70481190705-106.70763201883-106.70481190705"
"10106903974282130","106.7296753-106.70481190705-106.7296753-106.7296753-106.70481190705"
"10152990462307242","106.7296753-106.72070283579-106.7110663-106.72993509444"
"10152992690035834","106.7296753-106.6943283-106.84798991-106.7296753-106.6828308"
"10152996048661116","106.6950871708-106.7296753-106.70199855042-106.7296753-106.7296753-106.7296753"
"10153004755491600","106.70763201883-106.7296753-106.70481190705-106.68439116-106.70481190705-106.70713766289-106.70763201883-106.7296753-106.7296753-106.70713766289-106.72993509444-106.70763201883-106.70473966781-106.682"
"10153041441822692","106.70763201883-106.7022018-106.72180771764-106.75694444444-106.7296753-106.7110663-106.70338059091"
"10153041441842692","106.6811295-106.72180771764-106.7110663"
"10153044635366260","106.69894492325-106.69894492325-106.69894492325"
"10153048340186370","106.7047577-106.7047577-106.72180771764-106.72984182833-105.90870925333-106.7047577"
"10153059125551986","106.70763201883-106.70713766289-106.68439116-106.70713766289-106.70763201883-106.7110663-106.70531167299-106.70713766289-106.70473966781-106.70713766289-106.70713766289-106.70713766289-106.70713766289"
"10153063356420870","106.7075272-106.70481190705-106.7296753"
"10153066498476856","106.70405848694-106.68779625368-106.6950871708-106.72197311559-106.75694444444-106.7296753-106.69841"
